post_id,post_type,likes,comments,date_posted,vectorize,content,metadata,username
3376556711839428586,reels,6810,16,2024-05-26T15:23:46,"A post with username:""arshgoyalyt"", post_id: ""3376556711839428586"", post_type: ""reels"", likes: 6810, comments: 16, date_posted: ""2024-05-26T15:23:46"".","A post with username:""arshgoyalyt"", post_id: ""3376556711839428586"", post_type: ""reels"", likes: 6810, comments: 16, date_posted: ""2024-05-26T15:23:46"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3376403695282713789,reels,11772,46,2024-05-26T10:21:40,"A post with username:""arshgoyalyt"", post_id: ""3376403695282713789"", post_type: ""reels"", likes: 11772, comments: 46, date_posted: ""2024-05-26T10:21:40"".","A post with username:""arshgoyalyt"", post_id: ""3376403695282713789"", post_type: ""reels"", likes: 11772, comments: 46, date_posted: ""2024-05-26T10:21:40"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3373391232014694894,reels,47261,298,2024-05-22T06:33:46,"A post with username:""arshgoyalyt"", post_id: ""3373391232014694894"", post_type: ""reels"", likes: 47261, comments: 298, date_posted: ""2024-05-22T06:33:46"".","A post with username:""arshgoyalyt"", post_id: ""3373391232014694894"", post_type: ""reels"", likes: 47261, comments: 298, date_posted: ""2024-05-22T06:33:46"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3371256568869087018,reels,48731,540,2024-05-19T07:58:44,"A post with username:""arshgoyalyt"", post_id: ""3371256568869087018"", post_type: ""reels"", likes: 48731, comments: 540, date_posted: ""2024-05-19T07:58:44"".","A post with username:""arshgoyalyt"", post_id: ""3371256568869087018"", post_type: ""reels"", likes: 48731, comments: 540, date_posted: ""2024-05-19T07:58:44"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3367038948590687921,reels,1466,24,2024-05-13T12:17:39,"A post with username:""arshgoyalyt"", post_id: ""3367038948590687921"", post_type: ""reels"", likes: 1466, comments: 24, date_posted: ""2024-05-13T12:17:39"".","A post with username:""arshgoyalyt"", post_id: ""3367038948590687921"", post_type: ""reels"", likes: 1466, comments: 24, date_posted: ""2024-05-13T12:17:39"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3366412901306255813,reels,2598,37,2024-05-12T15:31:06,"A post with username:""arshgoyalyt"", post_id: ""3366412901306255813"", post_type: ""reels"", likes: 2598, comments: 37, date_posted: ""2024-05-12T15:31:06"".","A post with username:""arshgoyalyt"", post_id: ""3366412901306255813"", post_type: ""reels"", likes: 2598, comments: 37, date_posted: ""2024-05-12T15:31:06"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3362017070295993569,reels,3539,12,2024-05-06T13:59:51,"A post with username:""arshgoyalyt"", post_id: ""3362017070295993569"", post_type: ""reels"", likes: 3539, comments: 12, date_posted: ""2024-05-06T13:59:51"".","A post with username:""arshgoyalyt"", post_id: ""3362017070295993569"", post_type: ""reels"", likes: 3539, comments: 12, date_posted: ""2024-05-06T13:59:51"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3358935934289891331,reels,863,8,2024-05-02T08:49:06,"A post with username:""arshgoyalyt"", post_id: ""3358935934289891331"", post_type: ""reels"", likes: 863, comments: 8, date_posted: ""2024-05-02T08:49:06"".","A post with username:""arshgoyalyt"", post_id: ""3358935934289891331"", post_type: ""reels"", likes: 863, comments: 8, date_posted: ""2024-05-02T08:49:06"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3356929680558506090,reels,1724,24,2024-04-29T13:29:16,"A post with username:""arshgoyalyt"", post_id: ""3356929680558506090"", post_type: ""reels"", likes: 1724, comments: 24, date_posted: ""2024-04-29T13:29:16"".","A post with username:""arshgoyalyt"", post_id: ""3356929680558506090"", post_type: ""reels"", likes: 1724, comments: 24, date_posted: ""2024-04-29T13:29:16"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3356226331381088170,reels,4489,457,2024-04-28T14:10:47,"A post with username:""arshgoyalyt"", post_id: ""3356226331381088170"", post_type: ""reels"", likes: 4489, comments: 457, date_posted: ""2024-04-28T14:10:47"".","A post with username:""arshgoyalyt"", post_id: ""3356226331381088170"", post_type: ""reels"", likes: 4489, comments: 457, date_posted: ""2024-04-28T14:10:47"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3343164144659253152,reels,520,16,2024-04-10T13:37:59,"A post with username:""arshgoyalyt"", post_id: ""3343164144659253152"", post_type: ""reels"", likes: 520, comments: 16, date_posted: ""2024-04-10T13:37:59"".","A post with username:""arshgoyalyt"", post_id: ""3343164144659253152"", post_type: ""reels"", likes: 520, comments: 16, date_posted: ""2024-04-10T13:37:59"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3341803756968028377,static-image,12130,13,2024-04-08T16:34:33,"A post with username:""arshgoyalyt"", post_id: ""3341803756968028377"", post_type: ""static-image"", likes: 12130, comments: 13, date_posted: ""2024-04-08T16:34:33"".","A post with username:""arshgoyalyt"", post_id: ""3341803756968028377"", post_type: ""static-image"", likes: 12130, comments: 13, date_posted: ""2024-04-08T16:34:33"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3340972339631730341,reels,2175,15,2024-04-07T13:05:08,"A post with username:""arshgoyalyt"", post_id: ""3340972339631730341"", post_type: ""reels"", likes: 2175, comments: 15, date_posted: ""2024-04-07T13:05:08"".","A post with username:""arshgoyalyt"", post_id: ""3340972339631730341"", post_type: ""reels"", likes: 2175, comments: 15, date_posted: ""2024-04-07T13:05:08"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3339552420742259981,static-image,9353,28,2024-04-05T14:01:33,"A post with username:""arshgoyalyt"", post_id: ""3339552420742259981"", post_type: ""static-image"", likes: 9353, comments: 28, date_posted: ""2024-04-05T14:01:33"".","A post with username:""arshgoyalyt"", post_id: ""3339552420742259981"", post_type: ""static-image"", likes: 9353, comments: 28, date_posted: ""2024-04-05T14:01:33"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3338904564519666116,static-image,10134,14,2024-04-04T16:34:22,"A post with username:""arshgoyalyt"", post_id: ""3338904564519666116"", post_type: ""static-image"", likes: 10134, comments: 14, date_posted: ""2024-04-04T16:34:22"".","A post with username:""arshgoyalyt"", post_id: ""3338904564519666116"", post_type: ""static-image"", likes: 10134, comments: 14, date_posted: ""2024-04-04T16:34:22"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3338883747818164941,reels,1049,9,2024-04-04T15:54:52,"A post with username:""arshgoyalyt"", post_id: ""3338883747818164941"", post_type: ""reels"", likes: 1049, comments: 9, date_posted: ""2024-04-04T15:54:52"".","A post with username:""arshgoyalyt"", post_id: ""3338883747818164941"", post_type: ""reels"", likes: 1049, comments: 9, date_posted: ""2024-04-04T15:54:52"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3338177623319849623,reels,4220,31,2024-04-03T16:33:44,"A post with username:""arshgoyalyt"", post_id: ""3338177623319849623"", post_type: ""reels"", likes: 4220, comments: 31, date_posted: ""2024-04-03T16:33:44"".","A post with username:""arshgoyalyt"", post_id: ""3338177623319849623"", post_type: ""reels"", likes: 4220, comments: 31, date_posted: ""2024-04-03T16:33:44"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3337461034736101687,reels,6726,38,2024-04-02T16:48:41,"A post with username:""arshgoyalyt"", post_id: ""3337461034736101687"", post_type: ""reels"", likes: 6726, comments: 38, date_posted: ""2024-04-02T16:48:41"".","A post with username:""arshgoyalyt"", post_id: ""3337461034736101687"", post_type: ""reels"", likes: 6726, comments: 38, date_posted: ""2024-04-02T16:48:41"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3335966566170081666,reels,2927,31,2024-03-31T15:55:50,"A post with username:""arshgoyalyt"", post_id: ""3335966566170081666"", post_type: ""reels"", likes: 2927, comments: 31, date_posted: ""2024-03-31T15:55:50"".","A post with username:""arshgoyalyt"", post_id: ""3335966566170081666"", post_type: ""reels"", likes: 2927, comments: 31, date_posted: ""2024-03-31T15:55:50"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3334941229860696106,static-image,19652,23,2024-03-30T05:19:56,"A post with username:""arshgoyalyt"", post_id: ""3334941229860696106"", post_type: ""static-image"", likes: 19652, comments: 23, date_posted: ""2024-03-30T05:19:56"".","A post with username:""arshgoyalyt"", post_id: ""3334941229860696106"", post_type: ""static-image"", likes: 19652, comments: 23, date_posted: ""2024-03-30T05:19:56"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3333832950350746980,reels,5186,15,2024-03-28T16:44:29,"A post with username:""arshgoyalyt"", post_id: ""3333832950350746980"", post_type: ""reels"", likes: 5186, comments: 15, date_posted: ""2024-03-28T16:44:29"".","A post with username:""arshgoyalyt"", post_id: ""3333832950350746980"", post_type: ""reels"", likes: 5186, comments: 15, date_posted: ""2024-03-28T16:44:29"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3330941116825954472,reels,2225,19,2024-03-24T16:54:46,"A post with username:""arshgoyalyt"", post_id: ""3330941116825954472"", post_type: ""reels"", likes: 2225, comments: 19, date_posted: ""2024-03-24T16:54:46"".","A post with username:""arshgoyalyt"", post_id: ""3330941116825954472"", post_type: ""reels"", likes: 2225, comments: 19, date_posted: ""2024-03-24T16:54:46"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3328670262448497283,reels,1799,27,2024-03-21T13:44:27,"A post with username:""arshgoyalyt"", post_id: ""3328670262448497283"", post_type: ""reels"", likes: 1799, comments: 27, date_posted: ""2024-03-21T13:44:27"".","A post with username:""arshgoyalyt"", post_id: ""3328670262448497283"", post_type: ""reels"", likes: 1799, comments: 27, date_posted: ""2024-03-21T13:44:27"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3327310363319713249,reels,4330,29,2024-03-19T16:45:59,"A post with username:""arshgoyalyt"", post_id: ""3327310363319713249"", post_type: ""reels"", likes: 4330, comments: 29, date_posted: ""2024-03-19T16:45:59"".","A post with username:""arshgoyalyt"", post_id: ""3327310363319713249"", post_type: ""reels"", likes: 4330, comments: 29, date_posted: ""2024-03-19T16:45:59"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3326418591743893766,reels,2241,13,2024-03-18T11:20:29,"A post with username:""arshgoyalyt"", post_id: ""3326418591743893766"", post_type: ""reels"", likes: 2241, comments: 13, date_posted: ""2024-03-18T11:20:29"".","A post with username:""arshgoyalyt"", post_id: ""3326418591743893766"", post_type: ""reels"", likes: 2241, comments: 13, date_posted: ""2024-03-18T11:20:29"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3325829169499523545,static-image,17546,21,2024-03-17T15:35:54,"A post with username:""arshgoyalyt"", post_id: ""3325829169499523545"", post_type: ""static-image"", likes: 17546, comments: 21, date_posted: ""2024-03-17T15:35:54"".","A post with username:""arshgoyalyt"", post_id: ""3325829169499523545"", post_type: ""static-image"", likes: 17546, comments: 21, date_posted: ""2024-03-17T15:35:54"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3325038227741826987,reels,3324,30,2024-03-16T13:31:45,"A post with username:""arshgoyalyt"", post_id: ""3325038227741826987"", post_type: ""reels"", likes: 3324, comments: 30, date_posted: ""2024-03-16T13:31:45"".","A post with username:""arshgoyalyt"", post_id: ""3325038227741826987"", post_type: ""reels"", likes: 3324, comments: 30, date_posted: ""2024-03-16T13:31:45"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3324381527779055970,reels,35964,163,2024-03-15T15:43:38,"A post with username:""arshgoyalyt"", post_id: ""3324381527779055970"", post_type: ""reels"", likes: 35964, comments: 163, date_posted: ""2024-03-15T15:43:38"".","A post with username:""arshgoyalyt"", post_id: ""3324381527779055970"", post_type: ""reels"", likes: 35964, comments: 163, date_posted: ""2024-03-15T15:43:38"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3323656242515522468,reels,2442,18,2024-03-14T15:38:57,"A post with username:""arshgoyalyt"", post_id: ""3323656242515522468"", post_type: ""reels"", likes: 2442, comments: 18, date_posted: ""2024-03-14T15:38:57"".","A post with username:""arshgoyalyt"", post_id: ""3323656242515522468"", post_type: ""reels"", likes: 2442, comments: 18, date_posted: ""2024-03-14T15:38:57"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3322907070531353607,reels,4881,37,2024-03-13T14:54:51,"A post with username:""arshgoyalyt"", post_id: ""3322907070531353607"", post_type: ""reels"", likes: 4881, comments: 37, date_posted: ""2024-03-13T14:54:51"".","A post with username:""arshgoyalyt"", post_id: ""3322907070531353607"", post_type: ""reels"", likes: 4881, comments: 37, date_posted: ""2024-03-13T14:54:51"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3322214978813251909,reels,56221,170,2024-03-12T15:58:10,"A post with username:""arshgoyalyt"", post_id: ""3322214978813251909"", post_type: ""reels"", likes: 56221, comments: 170, date_posted: ""2024-03-12T15:58:10"".","A post with username:""arshgoyalyt"", post_id: ""3322214978813251909"", post_type: ""reels"", likes: 56221, comments: 170, date_posted: ""2024-03-12T15:58:10"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3317188372747173575,reels,5197,17,2024-03-05T17:28:30,"A post with username:""arshgoyalyt"", post_id: ""3317188372747173575"", post_type: ""reels"", likes: 5197, comments: 17, date_posted: ""2024-03-05T17:28:30"".","A post with username:""arshgoyalyt"", post_id: ""3317188372747173575"", post_type: ""reels"", likes: 5197, comments: 17, date_posted: ""2024-03-05T17:28:30"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3316463450550460548,static-image,3518,57,2024-03-04T17:27:53,"A post with username:""arshgoyalyt"", post_id: ""3316463450550460548"", post_type: ""static-image"", likes: 3518, comments: 57, date_posted: ""2024-03-04T17:27:53"".","A post with username:""arshgoyalyt"", post_id: ""3316463450550460548"", post_type: ""static-image"", likes: 3518, comments: 57, date_posted: ""2024-03-04T17:27:53"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3316317035182516592,reels,12900,105,2024-03-04T12:49:50,"A post with username:""arshgoyalyt"", post_id: ""3316317035182516592"", post_type: ""reels"", likes: 12900, comments: 105, date_posted: ""2024-03-04T12:49:50"".","A post with username:""arshgoyalyt"", post_id: ""3316317035182516592"", post_type: ""reels"", likes: 12900, comments: 105, date_posted: ""2024-03-04T12:49:50"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3315767531027010181,reels,3988,31,2024-03-03T18:26:19,"A post with username:""arshgoyalyt"", post_id: ""3315767531027010181"", post_type: ""reels"", likes: 3988, comments: 31, date_posted: ""2024-03-03T18:26:19"".","A post with username:""arshgoyalyt"", post_id: ""3315767531027010181"", post_type: ""reels"", likes: 3988, comments: 31, date_posted: ""2024-03-03T18:26:19"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3314129818020663405,reels,18257,106,2024-03-01T12:15:33,"A post with username:""arshgoyalyt"", post_id: ""3314129818020663405"", post_type: ""reels"", likes: 18257, comments: 106, date_posted: ""2024-03-01T12:15:33"".","A post with username:""arshgoyalyt"", post_id: ""3314129818020663405"", post_type: ""reels"", likes: 18257, comments: 106, date_posted: ""2024-03-01T12:15:33"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3307730129624926709,static-image,5138,25,2024-02-21T16:16:20,"A post with username:""arshgoyalyt"", post_id: ""3307730129624926709"", post_type: ""static-image"", likes: 5138, comments: 25, date_posted: ""2024-02-21T16:16:20"".","A post with username:""arshgoyalyt"", post_id: ""3307730129624926709"", post_type: ""static-image"", likes: 5138, comments: 25, date_posted: ""2024-02-21T16:16:20"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3306208869883524134,reels,4003,29,2024-02-19T14:00:42,"A post with username:""arshgoyalyt"", post_id: ""3306208869883524134"", post_type: ""reels"", likes: 4003, comments: 29, date_posted: ""2024-02-19T14:00:42"".","A post with username:""arshgoyalyt"", post_id: ""3306208869883524134"", post_type: ""reels"", likes: 4003, comments: 29, date_posted: ""2024-02-19T14:00:42"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3305424023204608365,reels,19736,68,2024-02-18T12:01:46,"A post with username:""arshgoyalyt"", post_id: ""3305424023204608365"", post_type: ""reels"", likes: 19736, comments: 68, date_posted: ""2024-02-18T12:01:46"".","A post with username:""arshgoyalyt"", post_id: ""3305424023204608365"", post_type: ""reels"", likes: 19736, comments: 68, date_posted: ""2024-02-18T12:01:46"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3304827329614180982,static-image,6647,12,2024-02-17T16:08:59,"A post with username:""arshgoyalyt"", post_id: ""3304827329614180982"", post_type: ""static-image"", likes: 6647, comments: 12, date_posted: ""2024-02-17T16:08:59"".","A post with username:""arshgoyalyt"", post_id: ""3304827329614180982"", post_type: ""static-image"", likes: 6647, comments: 12, date_posted: ""2024-02-17T16:08:59"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3304677406264296378,reels,18798,122,2024-02-17T11:24:09,"A post with username:""arshgoyalyt"", post_id: ""3304677406264296378"", post_type: ""reels"", likes: 18798, comments: 122, date_posted: ""2024-02-17T11:24:09"".","A post with username:""arshgoyalyt"", post_id: ""3304677406264296378"", post_type: ""reels"", likes: 18798, comments: 122, date_posted: ""2024-02-17T11:24:09"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3304020741089227119,reels,78958,578,2024-02-16T13:30:18,"A post with username:""arshgoyalyt"", post_id: ""3304020741089227119"", post_type: ""reels"", likes: 78958, comments: 578, date_posted: ""2024-02-16T13:30:18"".","A post with username:""arshgoyalyt"", post_id: ""3304020741089227119"", post_type: ""reels"", likes: 78958, comments: 578, date_posted: ""2024-02-16T13:30:18"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3302663325257010676,static-image,5170,12,2024-02-14T16:29:30,"A post with username:""arshgoyalyt"", post_id: ""3302663325257010676"", post_type: ""static-image"", likes: 5170, comments: 12, date_posted: ""2024-02-14T16:29:30"".","A post with username:""arshgoyalyt"", post_id: ""3302663325257010676"", post_type: ""static-image"", likes: 5170, comments: 12, date_posted: ""2024-02-14T16:29:30"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3302520612880585540,reels,53509,144,2024-02-14T11:49:56,"A post with username:""arshgoyalyt"", post_id: ""3302520612880585540"", post_type: ""reels"", likes: 53509, comments: 144, date_posted: ""2024-02-14T11:49:56"".","A post with username:""arshgoyalyt"", post_id: ""3302520612880585540"", post_type: ""reels"", likes: 53509, comments: 144, date_posted: ""2024-02-14T11:49:56"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3301171346547383060,reels,12231,228,2024-02-12T15:12:45,"A post with username:""arshgoyalyt"", post_id: ""3301171346547383060"", post_type: ""reels"", likes: 12231, comments: 228, date_posted: ""2024-02-12T15:12:45"".","A post with username:""arshgoyalyt"", post_id: ""3301171346547383060"", post_type: ""reels"", likes: 12231, comments: 228, date_posted: ""2024-02-12T15:12:45"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3300383905902043826,reels,6978,36,2024-02-11T13:03:11,"A post with username:""arshgoyalyt"", post_id: ""3300383905902043826"", post_type: ""reels"", likes: 6978, comments: 36, date_posted: ""2024-02-11T13:03:11"".","A post with username:""arshgoyalyt"", post_id: ""3300383905902043826"", post_type: ""reels"", likes: 6978, comments: 36, date_posted: ""2024-02-11T13:03:11"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3299616408482510181,reels,4943,67,2024-02-10T11:38:47,"A post with username:""arshgoyalyt"", post_id: ""3299616408482510181"", post_type: ""reels"", likes: 4943, comments: 67, date_posted: ""2024-02-10T11:38:47"".","A post with username:""arshgoyalyt"", post_id: ""3299616408482510181"", post_type: ""reels"", likes: 4943, comments: 67, date_posted: ""2024-02-10T11:38:47"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3298345792831759705,reels,1358,9,2024-02-08T17:33:36,"A post with username:""arshgoyalyt"", post_id: ""3298345792831759705"", post_type: ""reels"", likes: 1358, comments: 9, date_posted: ""2024-02-08T17:33:36"".","A post with username:""arshgoyalyt"", post_id: ""3298345792831759705"", post_type: ""reels"", likes: 1358, comments: 9, date_posted: ""2024-02-08T17:33:36"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3297595925700305069,reels,3777,257,2024-02-07T16:56:25,"A post with username:""arshgoyalyt"", post_id: ""3297595925700305069"", post_type: ""reels"", likes: 3777, comments: 257, date_posted: ""2024-02-07T16:56:25"".","A post with username:""arshgoyalyt"", post_id: ""3297595925700305069"", post_type: ""reels"", likes: 3777, comments: 257, date_posted: ""2024-02-07T16:56:25"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3296885610781717338,reels,4388,19,2024-02-06T17:13:38,"A post with username:""arshgoyalyt"", post_id: ""3296885610781717338"", post_type: ""reels"", likes: 4388, comments: 19, date_posted: ""2024-02-06T17:13:38"".","A post with username:""arshgoyalyt"", post_id: ""3296885610781717338"", post_type: ""reels"", likes: 4388, comments: 19, date_posted: ""2024-02-06T17:13:38"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3295276692903694826,reels,9286,46,2024-02-04T11:56:09,"A post with username:""arshgoyalyt"", post_id: ""3295276692903694826"", post_type: ""reels"", likes: 9286, comments: 46, date_posted: ""2024-02-04T11:56:09"".","A post with username:""arshgoyalyt"", post_id: ""3295276692903694826"", post_type: ""reels"", likes: 9286, comments: 46, date_posted: ""2024-02-04T11:56:09"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3293187780110687985,reels,9340,206,2024-02-01T14:43:36,"A post with username:""arshgoyalyt"", post_id: ""3293187780110687985"", post_type: ""reels"", likes: 9340, comments: 206, date_posted: ""2024-02-01T14:43:36"".","A post with username:""arshgoyalyt"", post_id: ""3293187780110687985"", post_type: ""reels"", likes: 9340, comments: 206, date_posted: ""2024-02-01T14:43:36"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3290016505167071797,static-image,14270,24,2024-01-28T05:42:31,"A post with username:""arshgoyalyt"", post_id: ""3290016505167071797"", post_type: ""static-image"", likes: 14270, comments: 24, date_posted: ""2024-01-28T05:42:31"".","A post with username:""arshgoyalyt"", post_id: ""3290016505167071797"", post_type: ""static-image"", likes: 14270, comments: 24, date_posted: ""2024-01-28T05:42:31"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3286699991961530157,reels,60203,119,2024-01-23T15:54:42,"A post with username:""arshgoyalyt"", post_id: ""3286699991961530157"", post_type: ""reels"", likes: 60203, comments: 119, date_posted: ""2024-01-23T15:54:42"".","A post with username:""arshgoyalyt"", post_id: ""3286699991961530157"", post_type: ""reels"", likes: 60203, comments: 119, date_posted: ""2024-01-23T15:54:42"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3286013803307004301,static-image,7696,32,2024-01-22T17:09:52,"A post with username:""arshgoyalyt"", post_id: ""3286013803307004301"", post_type: ""static-image"", likes: 7696, comments: 32, date_posted: ""2024-01-22T17:09:52"".","A post with username:""arshgoyalyt"", post_id: ""3286013803307004301"", post_type: ""static-image"", likes: 7696, comments: 32, date_posted: ""2024-01-22T17:09:52"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3285608979243358603,static-image,8255,15,2024-01-22T03:45:33,"A post with username:""arshgoyalyt"", post_id: ""3285608979243358603"", post_type: ""static-image"", likes: 8255, comments: 15, date_posted: ""2024-01-22T03:45:33"".","A post with username:""arshgoyalyt"", post_id: ""3285608979243358603"", post_type: ""static-image"", likes: 8255, comments: 15, date_posted: ""2024-01-22T03:45:33"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3285181406660953545,reels,940,2,2024-01-21T13:37:56,"A post with username:""arshgoyalyt"", post_id: ""3285181406660953545"", post_type: ""reels"", likes: 940, comments: 2, date_posted: ""2024-01-21T13:37:56"".","A post with username:""arshgoyalyt"", post_id: ""3285181406660953545"", post_type: ""reels"", likes: 940, comments: 2, date_posted: ""2024-01-21T13:37:56"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3284872550234399823,static-image,7382,18,2024-01-21T03:22:24,"A post with username:""arshgoyalyt"", post_id: ""3284872550234399823"", post_type: ""static-image"", likes: 7382, comments: 18, date_posted: ""2024-01-21T03:22:24"".","A post with username:""arshgoyalyt"", post_id: ""3284872550234399823"", post_type: ""static-image"", likes: 7382, comments: 18, date_posted: ""2024-01-21T03:22:24"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3284447453270707324,reels,6215,111,2024-01-20T13:19:01,"A post with username:""arshgoyalyt"", post_id: ""3284447453270707324"", post_type: ""reels"", likes: 6215, comments: 111, date_posted: ""2024-01-20T13:19:01"".","A post with username:""arshgoyalyt"", post_id: ""3284447453270707324"", post_type: ""reels"", likes: 6215, comments: 111, date_posted: ""2024-01-20T13:19:01"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3283791382621500819,reels,5896,26,2024-01-19T15:36:48,"A post with username:""arshgoyalyt"", post_id: ""3283791382621500819"", post_type: ""reels"", likes: 5896, comments: 26, date_posted: ""2024-01-19T15:36:48"".","A post with username:""arshgoyalyt"", post_id: ""3283791382621500819"", post_type: ""reels"", likes: 5896, comments: 26, date_posted: ""2024-01-19T15:36:48"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3276928344756932887,static-image,10373,120,2024-01-10T04:18:41,"A post with username:""arshgoyalyt"", post_id: ""3276928344756932887"", post_type: ""static-image"", likes: 10373, comments: 120, date_posted: ""2024-01-10T04:18:41"".","A post with username:""arshgoyalyt"", post_id: ""3276928344756932887"", post_type: ""static-image"", likes: 10373, comments: 120, date_posted: ""2024-01-10T04:18:41"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3276506894715695715,reels,3855,54,2024-01-09T14:22:50,"A post with username:""arshgoyalyt"", post_id: ""3276506894715695715"", post_type: ""reels"", likes: 3855, comments: 54, date_posted: ""2024-01-09T14:22:50"".","A post with username:""arshgoyalyt"", post_id: ""3276506894715695715"", post_type: ""reels"", likes: 3855, comments: 54, date_posted: ""2024-01-09T14:22:50"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3275850834870901620,reels,5668,29,2024-01-08T16:39:30,"A post with username:""arshgoyalyt"", post_id: ""3275850834870901620"", post_type: ""reels"", likes: 5668, comments: 29, date_posted: ""2024-01-08T16:39:30"".","A post with username:""arshgoyalyt"", post_id: ""3275850834870901620"", post_type: ""reels"", likes: 5668, comments: 29, date_posted: ""2024-01-08T16:39:30"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
